time,ACCx,ACCy,ACCz,ACCnorm,,
0.228177,0.258396,-0.111996,-0.191052,0.340312303,454,
0.236323,0.324032,-0.062464,-0.205692,0.388854326,455,
0.242719,0.362584,-0.016104,-0.21716,0.422947942,456,
0.250429,0.327936,-0.027572,-0.227408,0.400020792,457,
0.256825,0.36722,-0.035624,-0.234728,0.437283468,458,
0.263926,0.363804,-0.012932,-0.253272,0.443471863,459,
0.270777,0.3294,-0.001708,-0.25742,0.418057811,460,
0.277221,0.305244,-0.01708,-0.268888,0.407144179,461,
0.284029,0.28792,-0.02562,-0.280112,0.402513408,462,
0.291244,0.261812,-0.014396,-0.27816,0.382263984,463,
0.29802,0.248392,-0.006832,-0.188856,0.312108716,464,
0.304423,0.235704,-0.027084,-0.221552,0.324615476,465,
0.311547,0.215696,-0.059536,-0.179828,0.287066907,466,
0.318324,0.221308,-0.0976,-0.144936,0.281974174,467,
0.324728,0.2257,-0.108824,-0.11834,0.277105591,468,
0.331907,0.234972,-0.120292,-0.094672,0.280436791,469,
0.338645,0.226432,-0.128832,-0.071736,0.270213228,470,
0.344816,0.262056,-0.145912,-0.053436,0.304662215,471,
0.35069,0.271328,-0.149328,-0.034892,0.311665184,472,
0.356444,0.266936,-0.142008,-0.034892,0.304365819,473,
0.363057,0.250832,-0.062952,-0.022448,0.259583434,474,
0.370487,0.23912,-0.098332,-0.025132,0.259767538,475,
0.377242,0.240584,-0.070028,-0.049776,0.255464737,476,
0.384268,0.289628,-0.04636,-0.049776,0.297508451,477,
0.390724,0.265228,-0.047336,-0.072956,0.279122136,478,
0.397833,0.234484,-0.039528,-0.099064,0.257602184,479,
0.404849,0.20862,-0.029036,-0.187392,0.281924024,480,
0.411766,0.207644,-0.018544,-0.144692,0.25376305,481,
0.418779,0.212524,-0.029036,-0.155428,0.264891304,482,
0.426214,0.2135,-0.019276,-0.146156,0.259452097,483,
0.432605,0.211304,-0.033184,-0.13298,0.251861547,484,
0.441048,0.206424,-0.065636,-0.11712,0.246243876,485,
0.44742,0.222772,-0.071492,-0.106872,0.257216046,486,
0.454195,0.23912,-0.077348,-0.092232,0.267708478,487,
0.46061,0.249612,-0.071736,-0.083204,0.272718004,488,
0.468978,0.276208,-0.079544,-0.082472,0.299031333,489,
0.475612,0.27694,-0.081984,-0.081252,0.300031711,490,
0.483836,0.29646,-0.087108,-0.088816,0.321503681,491,
0.490302,0.309392,-0.072712,-0.101992,0.333785579,492,
0.497337,0.309636,-0.075396,-0.112728,0.338033447,493,
0.504427,0.324032,-0.09638,-0.124928,0.360406502,494,
0.511606,0.33794,-0.105408,-0.14396,0.382150195,495,
0.518649,0.351116,-0.105896,-0.166164,0.402624991,496,
0.525805,0.35624,-0.111508,-0.177632,0.413393395,497,
0.532393,0.366488,-0.11224,-0.189588,0.427615343,498,
0.540714,0.371368,-0.104676,-0.199104,0.434181597,499,
0.547179,0.381128,-0.088328,-0.208864,0.443491329,500,
0.554601,0.394792,-0.074664,-0.212036,0.454306836,501,
0.561322,0.401868,-0.057828,-0.213256,0.458606682,502,
0.568313,0.410408,-0.045384,-0.203008,0.460115944,503,
0.575091,0.418948,-0.02806,-0.18666,0.459507068,504,
0.581616,0.431392,-0.004392,-0.174216,0.465262896,505,
0.59044,0.378932,0.013908,-0.167872,0.414685304,506,
0.596864,0.438956,0.03538,-0.15982,0.468483241,507,
0.604146,0.429684,0.034648,-0.176412,0.465778936,508,
0.610592,0.406992,0.015372,-0.206668,0.456717033,509,
0.617676,0.388692,-0.006588,-0.227164,0.450253657,510,
0.624706,0.379176,-0.054168,-0.241316,0.452705228,511,
0.63637,0.389912,-0.087596,-0.240584,0.466460168,512,
0.64347,0.389424,-0.132736,-0.240584,0.476603146,513,
0.650602,0.388448,-0.15494,-0.241804,0.48308118,514,
0.65832,0.382348,-0.160308,-0.242292,0.480202105,515,
0.664722,0.365024,-0.164944,-0.224724,0.459292848,516,
0.671611,0.350872,-0.155916,-0.212768,0.438966037,517,
0.677986,0.321348,-0.147376,-0.199836,0.406101772,518,
0.684785,0.28548,-0.139324,-0.182268,0.366239855,519,
0.691909,0.244732,-0.133712,-0.166652,0.324877731,520,
0.698678,0.210816,-0.117852,-0.149816,0.2842135,521,
0.707182,0.16714,-0.0976,-0.138104,0.23776933,522,
0.713938,0.136152,-0.07686,-0.130784,0.203836408,523,
0.722427,0.103456,-0.044164,-0.122732,0.166483473,524,
0.730297,0.082228,-0.04148,-0.124928,0.155206442,525,
0.736713,0.072712,-0.0244,-0.12566,0.147216951,526,
0.744437,0.075152,-0.00854,-0.13176,0.151925812,527,
0.750897,0.064416,0.018056,-0.129564,0.145815878,528,
0.758347,0.072712,0.027328,-0.133712,0.154637491,529,
0.76534,0.086132,0.025864,-0.146156,0.171607821,530,
0.77237,0.098088,0.027572,-0.159576,0.189330322,531,
0.778712,0.133712,0.02806,-0.192516,0.236069212,532,
0.786421,0.16348,-0.000488,-0.21472,0.269871501,533,
0.792825,0.212768,-0.0244,-0.226676,0.31184546,534,
0.800013,0.25498,-0.04514,-0.244732,0.356295063,535,
0.807146,0.326472,-0.081252,-0.258152,0.424061681,536,
0.814763,0.399672,-0.1098,-0.273768,0.496731985,537,
0.821261,0.44896,-0.121268,-0.2928,0.549547859,538,
0.828034,0.436516,-0.126636,-0.293044,0.540793566,539,
0.834421,0.392352,-0.140544,-0.28426,0.504476417,540,
0.841333,0.366488,-0.146888,-0.251564,0.468160213,541,
0.847748,0.378932,-0.1403,-0.1952,0.448750031,542,
0.854548,0.416996,-0.122976,-0.135664,0.455426703,543,
0.861008,0.461404,-0.111508,-0.095404,0.484179314,544,
0.868209,0.464576,-0.106384,-0.07442,0.482376152,545,
0.874667,0.426268,-0.090036,-0.084668,0.443823793,546,
0.881859,0.374296,-0.111996,-0.0976,0.402698845,547,
0.888853,0.311344,-0.105896,-0.132736,0.354637695,548,
0.897619,0.201544,-0.08784,-0.147864,0.264952094,549,
0.904011,0.205936,-0.08296,-0.165188,0.276729241,550,
0.911213,0.178364,-0.055144,-0.172752,0.254357683,551,
0.918826,0.181048,-0.034404,-0.174948,0.254103948,552,
0.925259,0.16836,-0.022692,-0.185684,0.251671541,553,
0.932374,0.148352,-0.009516,-0.167384,0.223866642,554,
0.939559,0.144204,-0.000976,-0.154208,0.211129944,555,
0.946979,0.150792,0.035868,-0.125416,0.199383835,556,
0.953971,0.130296,0.040504,-0.137128,0.193446918,557,
0.961066,0.184952,0.05124,-0.109556,0.220987097,558,
0.968108,0.13542,0.058804,-0.093696,0.174858306,559,
0.974611,0.136152,0.047824,-0.103456,0.17756026,560,
0.981733,0.156404,0.049044,-0.101748,0.192925324,561,
0.988929,0.2379,0.048312,-0.099064,0.262191029,562,
0.996523,0.193492,0.037576,-0.10492,0.223291998,563,
0.003163,0.203496,0.0244,-0.10614,0.230806589,564,
0.010026,0.213256,0.022448,-0.107604,0.239918017,565,
0.016705,0.223504,0.027572,-0.108092,0.249796184,566,
0.023683,0.22814,0.025864,-0.111508,0.255246626,567,
0.031463,0.233752,0.033916,-0.11346,0.262037143,568,
0.03902,0.235216,0.039284,-0.115412,0.264933443,569,
0.045425,0.237412,0.039284,-0.118096,0.268056628,570,
0.052655,0.250832,0.04148,-0.124196,0.282952167,571,
0.059739,0.254492,0.042944,-0.128588,0.288349162,572,
0.066854,0.261324,0.03538,-0.1281,0.293175012,573,
0.073933,0.27938,0.040504,-0.131272,0.311329562,574,
0.081097,0.293288,0.033916,-0.140544,0.326987403,575,
0.088336,0.30256,0.01464,-0.148596,0.337398362,576,
0.094727,0.31598,0.003172,-0.156404,0.352584221,577,
0.101642,0.328424,-0.018788,-0.163236,0.367234672,578,
0.10802,0.338428,-0.019032,-0.172508,0.380335034,579,
0.114808,0.358436,-0.02074,-0.187392,0.404996636,580,
0.121325,0.371856,-0.029524,-0.193736,0.420335805,581,
0.128164,0.380884,-0.033428,-0.19276,0.42818976,582,
0.134538,0.39406,-0.02684,-0.203252,0.444201581,583,
0.14138,0.403088,-0.024644,-0.205692,0.453206864,584,
0.148492,0.407968,-0.034648,-0.207888,0.459190367,585,
0.156792,0.39894,-0.062464,-0.198616,0.450003545,586,
0.163891,0.405528,-0.078812,-0.16958,0.446566531,587,
0.171054,0.428708,-0.102724,-0.136152,0.461389355,588,
0.178204,0.456768,-0.112484,-0.113704,0.483961006,589,
0.185023,0.47092,-0.114192,-0.096868,0.494154701,590,
0.192252,0.472628,-0.112972,-0.112728,0.49884617,591,
0.200302,0.501908,-0.09272,-0.155184,0.533470442,592,
0.206707,0.514108,-0.032696,-0.2013,0.553080242,593,
0.214118,0.463844,0.004392,-0.27938,0.541501367,594,
0.220579,0.4331,0.037332,-0.314272,0.536410457,595,
0.227662,0.404552,0.06222,-0.316224,0.517234248,596,
0.234714,0.372832,0.061732,-0.300364,0.482734992,597,
0.242009,0.31964,0.052216,-0.272548,0.423294995,598,
0.248987,0.293532,0.052948,-0.253028,0.391136414,599,
0.256024,0.263276,0.044652,-0.238388,0.357962137,600,
0.262894,0.244488,0.034648,-0.224968,0.334044109,601,
0.270321,0.226432,0.024644,-0.217892,0.315207394,602,
0.277376,0.197152,0.01952,-0.212524,0.290544991,603,
0.285021,0.175192,-0.000976,-0.200812,0.266493243,604,
0.291537,0.148108,-0.015128,-0.187148,0.239142656,605,
0.298949,0.116876,-0.032452,-0.166164,0.20572702,606,
0.305972,0.093208,-0.053436,-0.145668,0.181003601,607,
0.313049,0.072468,-0.080764,-0.132248,0.171067145,608,
0.31952,0.057828,-0.09516,-0.116388,0.161076596,609,
0.326354,0.049532,-0.105164,-0.112972,0.162097374,610,
0.332958,0.05002,-0.127124,-0.099796,0.169179648,611,
0.339359,0.12078,-0.133956,-0.10004,0.206252321,612,
0.346224,0.071004,-0.137372,-0.10248,0.185512223,613,
0.352626,0.090036,-0.1098,-0.105896,0.177134085,614,
0.359509,0.15372,-0.110532,-0.145668,0.238885595,615,
0.365918,0.19276,-0.127856,-0.171288,0.287824866,616,
0.372808,0.229116,-0.115656,-0.215208,0.334940196,617,
0.379982,0.27694,-0.108824,-0.227164,0.374355325,618,
0.386812,0.314272,-0.103456,-0.220088,0.397377354,619,
0.39369,0.33794,-0.095892,-0.219844,0.41440331,620,
0.401494,0.35258,-0.090768,-0.223992,0.427462165,621,
0.409296,0.386008,-0.068808,-0.22814,0.453634849,622,
0.41689,0.402844,-0.051728,-0.240828,0.472183439,623,
0.423865,0.44164,-0.041236,-0.24644,0.507423857,624,
0.431024,0.464332,-0.006588,-0.238388,0.521992765,625,
0.438168,0.47092,0,-0.187636,0.50692496,626,
0.445493,0.443592,-0.020984,-0.167872,0.474758043,627,
0.452543,0.410164,-0.010004,-0.16348,0.441656311,628,
0.459739,0.341356,-0.011468,-0.171532,0.382202382,629,
0.466853,0.30012,-0.014396,-0.189344,0.355148433,630,
0.473938,0.266936,-0.016348,-0.198372,0.332976779,631,
0.481305,0.23668,-0.02928,-0.199836,0.311141716,632,
0.488363,0.19642,-0.03904,-0.200568,0.283429816,633,
0.495169,0.170556,-0.057584,-0.195932,0.266072574,634,
0.503554,0.148596,-0.053436,-0.126636,0.202417523,635,
0.510651,0.135176,-0.05978,-0.169824,0.225136382,636,
0.517047,0.131516,-0.054168,-0.153232,0.209070984,637,
0.524121,0.122244,-0.058072,-0.13298,0.189735693,638,
0.531331,0.130052,-0.072224,-0.10736,0.183455713,639,
0.53842,0.144204,-0.085156,-0.126636,0.209959554,640,
0.54647,0.152012,-0.11346,-0.077348,0.204850025,641,
0.55281,0.189588,-0.0915,-0.068564,0.221397565,642,
0.560048,0.24888,-0.100528,-0.048312,0.272729138,643,
0.566869,0.267424,-0.103456,-0.042456,0.289864195,644,
0.573257,0.288652,-0.090524,-0.054412,0.307368244,645,
0.580125,0.290848,-0.085644,-0.067832,0.310690576,646,
0.58655,0.291336,-0.085888,-0.07686,0.313306357,647,
0.593358,0.293044,-0.078324,-0.081984,0.314214594,648,
0.599829,0.303536,-0.06832,-0.088816,0.323558353,649,
0.607243,0.295972,-0.078324,-0.094428,0.320391512,650,
0.613644,0.293532,-0.09272,-0.09882,0.323300829,651,
0.620562,0.293044,-0.101748,-0.096624,0.324905584,652,
0.627687,0.286456,-0.102236,-0.090036,0.317199812,653,
0.634741,0.282552,-0.1037,-0.091012,0.314439989,654,
0.641233,0.281088,-0.099064,-0.090036,0.311336829,655,
0.64804,0.275964,-0.101504,-0.094672,0.308904482,656,
0.655045,0.27572,-0.10126,-0.098088,0.309671377,657,
0.661586,0.28304,-0.079544,-0.099308,0.310323973,658,
0.668658,0.292556,-0.085888,-0.102724,0.321742105,659,
0.675749,0.294996,-0.090036,-0.09882,0.323874225,660,
0.682908,0.291824,-0.107848,-0.099064,0.326505918,661,
0.69081,0.29402,-0.122732,-0.181048,0.366455021,662,
0.697226,0.306952,-0.11712,-0.152012,0.362000377,663,
0.704554,0.317932,-0.107604,-0.173728,0.377942847,664,
0.711703,0.327448,-0.085156,-0.192272,0.389155829,665,
0.718656,0.342332,-0.066368,-0.2074,0.405722405,666,
0.725878,0.361364,-0.035136,-0.21472,0.421809385,667,
0.732386,0.36722,-0.02196,-0.213256,0.42521864,668,
0.739889,0.380396,0.060268,-0.20252,0.435141011,669,
0.746317,0.394792,0.010492,-0.19276,0.439462425,670,
0.75368,0.401624,0.0244,-0.187636,0.443964487,671,
0.760145,0.406016,0.027084,-0.172996,0.442165299,672,
0.767273,0.408944,0.017568,-0.151768,0.436551664,673,
0.774065,0.409188,0.029524,-0.145912,0.435427144,674,
0.780523,0.392352,0.025376,-0.154452,0.422420944,675,
0.787711,0.372344,0.000976,-0.173484,0.410776953,676,
0.794734,0.359168,-0.008784,-0.203984,0.413144385,677,
0.801233,0.361852,-0.034404,-0.219356,0.424543943,678,
0.808458,0.380152,-0.057584,-0.223504,0.444730815,679,
0.816566,0.398696,-0.093208,-0.228384,0.468834174,680,
0.822969,0.384788,-0.138104,-0.231068,0.46960296,681,
0.830177,0.373076,-0.16348,-0.234728,0.470115567,682,
0.837269,0.36356,-0.167628,-0.241804,0.467700967,683,
0.844366,0.373564,-0.182024,-0.232776,0.476306062,684,
0.851858,0.3477,-0.181536,-0.213012,0.446345966,685,
0.859359,0.299876,-0.161772,-0.193004,0.391594611,686,
0.865757,0.260592,-0.1403,-0.17568,0.344174001,687,
0.873539,0.22692,-0.115656,-0.152256,0.296733696,688,
0.880018,0.204228,-0.103212,-0.135664,0.266019762,689,
0.887186,0.16714,-0.09394,-0.123952,0.228308128,690,
0.89399,0.1586,-0.083448,-0.128832,0.22071523,691,
0.900454,0.123952,-0.069784,-0.129808,0.192572121,692,
0.907265,0.107848,-0.052704,-0.133956,0.17986971,693,
0.914274,0.089548,-0.010248,-0.14396,0.169848013,694,
0.921125,0.08418,-0.003904,-0.139568,0.163036009,695,
0.927532,0.091256,0.005368,-0.142984,0.169708271,696,
0.934317,0.098088,-0.000244,-0.148596,0.178050798,697,
0.941396,0.177876,-0.000488,-0.158112,0.237990576,698,
0.9478,0.156892,-0.007076,-0.172264,0.233109535,699,
0.95508,0.194468,-0.021472,-0.181536,0.266897301,700,
0.963787,0.21716,-0.066368,-0.206668,0.307042081,701,
0.97067,0.290604,-0.102724,-0.217648,0.377324207,702,
0.978384,0.350384,-0.115656,-0.231312,0.435488805,703,
0.985861,0.404552,-0.123708,-0.239364,0.486066986,704,
0.993041,0.418216,-0.125904,-0.240828,0.49875301,705,
0.999966,0.437736,-0.125904,-0.233264,0.511738914,706,
0.006384,0.378444,-0.124684,-0.215208,0.452858084,707,
0.013184,0.412604,-0.119072,-0.172508,0.462795,708,
0.019667,0.404308,-0.106384,-0.147132,0.443204625,709,
0.027716,0.398208,-0.095892,-0.098088,0.421172343,710,
0.034126,0.411628,-0.07442,-0.084912,0.426832513,711,
0.040998,0.392352,-0.08296,-0.087596,0.410482049,712,
0.047408,0.366488,-0.081008,-0.095404,0.38726951,713,
0.054223,0.344528,-0.089548,-0.104676,0.371046428,714,
0.061161,0.253028,-0.083936,-0.126636,0.295135727,715,
0.067565,0.269376,-0.084668,-0.141764,0.315957483,716,
0.074541,0.222284,-0.083448,-0.164212,0.288685515,717,
0.081215,0.193004,-0.030988,-0.190076,0.27265305,718,
0.088019,0.185196,-0.021472,-0.188124,0.264857027,719,
0.095013,0.154208,-0.03172,-0.186416,0.24400244,720,
0.101531,0.135664,-0.048068,-0.187636,0.236479433,721,
0.108305,0.144692,-0.047824,-0.185684,0.240211277,722,
0.114986,0.14396,-0.017568,-0.187392,0.236957544,723,
0.121513,0.153964,-0.0183,-0.179096,0.23688643,724,
0.128669,0.180316,-0.000488,-0.16958,0.247530754,725,
0.141751,0.189588,0.010736,-0.141276,0.236680755,726,
0.1493,0.211792,0.013176,-0.125172,0.246368602,727,
0.155687,0.214476,-0.059292,-0.118584,0.25214611,728,
0.163179,0.23302,-0.008784,-0.119316,0.261938517,729,
0.169678,0.224236,-0.002684,-0.1159,0.252431768,730,
0.176551,0.236192,-0.010004,-0.107116,0.259539165,731,
0.182937,0.235704,-0.00976,-0.099552,0.256051233,732,
0.189815,0.21838,-0.013908,-0.095892,0.238911139,733,
0.196237,0.207156,-0.022204,-0.101992,0.231967657,734,
0.203007,0.21106,-0.028792,-0.110288,0.239872353,735,
0.209475,0.215452,-0.025864,-0.11712,0.246587926,736,
0.216321,0.2257,-0.02684,-0.12322,0.258542151,737,
0.222702,0.233996,-0.027084,-0.128588,0.268370164,738,
0.228526,0.241072,-0.02562,-0.126636,0.273511919,739,
0.235088,0.251808,-0.027084,-0.129808,0.284589052,740,
0.241392,0.261324,-0.028792,-0.13542,0.29573263,741,
0.247209,0.262544,-0.02806,-0.143716,0.300617704,742,
0.252974,0.264984,-0.025376,-0.153232,0.307148999,743,
0.258827,0.272792,-0.00122,-0.155916,0.314208152,744,
0.264751,0.288652,0.017812,-0.155184,0.328206213,745,
0.270585,0.299632,0.013664,-0.153232,0.336817586,746,
0.276427,0.309636,0.01952,-0.147864,0.343684805,747,
0.282254,0.31354,0.01342,-0.151768,0.348598557,748,
0.288326,0.31354,0.015372,-0.149572,0.347728936,749,
0.29796,0.3294,-0.051972,-0.168848,0.373784826,750,
0.304367,0.322324,0.01098,-0.181536,0.370092746,751,
0.31153,0.337208,0.019276,-0.199104,0.392075506,752,
0.318326,0.327204,0.027328,-0.24522,0.409807425,753,
0.324711,0.318664,0.015128,-0.263764,0.413940876,754,
0.33161,0.34404,0.019764,-0.278404,0.443015716,755,
0.337993,0.359168,0.009516,-0.282064,0.456784749,756,
0.344801,0.36966,-0.003172,-0.281576,0.464697343,757,
0.35195,0.351604,-0.009028,-0.284992,0.452688986,758,
0.359177,0.366,-0.0305,-0.28182,0.462934944,759,
0.366594,0.390888,-0.050264,-0.282064,0.484644198,760,
0.373663,0.3904,-0.074908,-0.280844,0.486720372,761,
0.380552,0.398696,-0.10126,-0.281088,0.498219381,762,
0.38735,0.410652,-0.110532,-0.294264,0.517149582,763,
0.393765,0.4209,-0.101748,-0.303536,0.528813359,764,
0.400653,0.419924,-0.078812,-0.304756,0.524808267,765,
0.407057,0.387472,-0.046116,-0.284748,0.483055545,766,
0.413865,0.345504,-0.019276,-0.264496,0.435548748,767,
0.42034,0.303292,-0.000976,-0.242048,0.388038947,768,
0.428055,0.266936,-0.000488,-0.208132,0.338487807,769,
0.4353,0.24522,-0.005368,-0.183244,0.306169932,770,
0.442464,0.219844,-0.023668,-0.173484,0.281048495,771,
0.450333,0.210084,-0.039284,-0.180804,0.279943934,772,
0.457677,0.195688,-0.042212,-0.248148,0.318830796,773,
0.464787,0.169824,-0.049532,-0.200812,0.267617394,774,
0.472803,0.154696,-0.052216,-0.207156,0.263763097,775,
0.479204,0.134444,-0.05124,-0.213012,0.257050265,776,
0.486571,0.122732,-0.052704,-0.211792,0.250393104,777,
0.492952,0.114192,-0.052948,-0.2013,0.237413128,778,
0.500175,0.11346,-0.062464,-0.191784,0.231421748,779,
0.506987,0.108092,-0.064416,-0.17446,0.21510368,780,
0.514706,0.112728,-0.065636,-0.14884,0.197911677,781,
0.522101,0.122488,-0.064904,-0.13054,0.190411478,782,
0.529219,0.117364,-0.070272,-0.119072,0.181357668,783,
0.536315,0.133712,-0.080032,-0.108824,0.190070205,784,
0.543433,0.163724,-0.065392,-0.11712,0.211657167,785,
0.550835,0.200812,-0.065148,-0.127124,0.246435047,786,
0.557228,0.220332,-0.069052,-0.144692,0.272488796,787,
0.564953,0.24644,-0.07198,-0.172996,0.309582638,788,
0.572837,0.268888,-0.080764,-0.188856,0.338363959,789,
0.579215,0.372588,-0.086864,-0.20496,0.43402278,790,
0.586634,0.341112,-0.080276,-0.216672,0.412005326,791,
0.593729,0.358436,-0.073688,-0.222284,0.42815472,792,
0.600723,0.36356,-0.075884,-0.231556,0.437667038,793,
0.607183,0.37698,-0.0671,-0.238388,0.451048965,794,
0.614717,0.3843,-0.046848,-0.24278,0.45697194,795,
0.621193,0.378444,-0.050996,-0.239852,0.450942829,796,
0.628277,0.345748,-0.002684,-0.2379,0.419696668,797,
0.635357,0.314028,-0.044164,-0.233752,0.393959441,798,
0.64255,0.28914,-0.009516,-0.231068,0.3702498,799,
0.649365,0.271572,-0.021228,-0.220088,0.350200952,800,
0.656979,0.243512,-0.0183,-0.217892,0.327276501,801,
0.664107,0.221064,-0.002196,-0.213256,0.307168091,802,
0.670977,0.213744,-0.00732,-0.209596,0.299450435,803,
0.677372,0.199348,-0.005856,-0.200812,0.283018334,804,
0.684448,0.193004,-0.016104,-0.190564,0.271706682,805,
0.692331,0.196176,-0.037332,-0.179096,0.268242574,806,
0.700054,0.207644,-0.03782,-0.165188,0.268017646,807,
0.70777,0.216916,-0.051484,-0.160552,0.274736416,808,
0.714164,0.224968,-0.06954,-0.144692,0.276373276,809,
0.721551,0.229604,-0.073688,-0.129076,0.273511484,810,
0.728776,0.221308,-0.063928,-0.122,0.26066841,811,
0.735697,0.215208,0.048312,-0.146644,0.264864107,812,
0.742194,0.222772,-0.05734,-0.11224,0.255955186,813,
0.74924,0.247416,-0.08906,-0.101992,0.282043842,814,
0.756438,0.265472,-0.088328,-0.098088,0.296476768,815,
0.763377,0.262788,-0.089304,-0.09272,0.29262559,816,
0.770537,0.260836,-0.090524,-0.098088,0.293003872,817,
0.777967,0.26718,-0.09516,-0.1037,0.301983887,818,
0.784377,0.264252,-0.084912,-0.108824,0.298130559,819,
0.791501,0.260836,-0.075152,-0.108336,0.292266883,820,
0.798496,0.25864,-0.0671,-0.114436,0.290676208,821,
0.805287,0.240584,-0.069784,-0.118584,0.277150921,822,
0.811799,0.221064,-0.082716,-0.116144,0.263060178,823,
0.818541,0.24034,-0.076372,-0.1098,0.275049156,824,
0.824951,0.247904,-0.076372,-0.10736,0.28074053,825,
0.832126,0.257664,-0.06588,-0.106628,0.286531746,826,
0.838897,0.26718,-0.081984,-0.105408,0.298692777,827,
0.845294,0.26108,-0.080764,-0.1037,0.292299983,828,
0.852472,0.279136,-0.064904,-0.102236,0.304272305,829,
0.860078,0.286456,-0.124196,-0.108092,0.330402129,830,
0.867859,0.290116,-0.05368,-0.108824,0.314470188,831,
0.874243,0.309148,-0.035624,-0.107604,0.329272192,832,
0.881419,0.313784,-0.072956,-0.107848,0.339726607,833,
0.88844,0.312564,-0.08784,-0.115656,0.344656974,834,
0.895774,0.321348,-0.095404,-0.135176,0.36144019,835,
0.902256,0.327692,-0.101504,-0.171532,0.383547045,836,
0.909762,0.338916,-0.122,-0.184464,0.404691268,837,
0.916215,0.348676,-0.11834,-0.195688,0.416980937,838,
0.923969,0.346236,-0.119316,-0.204716,0.419552519,839,
0.93044,0.351604,-0.105652,-0.206668,0.421306753,840,
0.937999,0.359412,-0.088816,-0.198372,0.420019902,841,
0.944422,0.371368,-0.006832,-0.188856,0.416686281,842,
0.952095,0.383812,-0.040748,-0.178608,0.42529151,843,
0.959018,0.393572,-0.019276,-0.167384,0.428121346,844,
0.965345,0.41236,-0.005612,-0.1586,0.441844117,845,
0.97252,0.425292,0.06222,-0.15616,0.457307948,846,
0.980239,0.43676,0.022936,-0.16836,0.468647466,847,
0.986703,0.42334,0.026352,-0.20008,0.468981012,848,
0.994064,0.393816,-0.005124,-0.222528,0.452367116,849,
0.001716,0.3782,-0.085156,-0.222528,0.44699608,850,
0.008553,0.380152,-0.117364,-0.211304,0.450487771,851,
0.014956,0.382592,-0.13664,-0.192272,0.449461511,852,
0.022019,0.377956,-0.152256,-0.182268,0.446379044,853,
0.028413,0.367708,-0.162992,-0.19276,0.446017918,854,
0.035442,0.36234,-0.165676,-0.204228,0.44771407,855,
0.043229,0.348188,-0.165432,-0.208864,0.438436769,856,
0.050304,0.312076,-0.155428,-0.203984,0.403929159,857,
0.056734,0.315736,-0.13664,-0.18666,0.391409845,858,
0.064197,0.310612,-0.117852,-0.164456,0.370694867,859,
0.0713,0.2806,-0.101504,-0.151524,0.334662434,860,
0.078446,0.190564,-0.089792,-0.14274,0.254464043,861,
0.086137,0.215452,-0.082228,-0.133224,0.266326196,862,
0.092538,0.1891,-0.0793,-0.132736,0.244266546,863,
0.099321,0.1586,-0.082472,-0.125416,0.218368413,864,
0.10612,0.138836,-0.082716,-0.119804,0.201172488,865,
0.113207,0.116632,-0.060512,-0.119804,0.177813734,866,
0.1201,0.099796,-0.047092,-0.121268,0.16395983,867,
0.126529,0.08296,-0.032696,-0.120292,0.149738289,868,
0.133722,0.078324,-0.017568,-0.125172,0.148698733,869,
0.141217,0.08906,0.002684,-0.13298,0.160070509,870,
0.148236,0.096624,0.016348,-0.150304,0.179428947,871,
0.154599,0.184708,0.02684,-0.161772,0.246997188,872,
0.162125,0.166164,0.01586,-0.179096,0.244821142,873,
0.168504,0.198128,0.002684,-0.194224,0.277461476,874,
0.176226,0.215696,-0.016348,-0.211304,0.302392794,875,
0.183211,0.2745,-0.040016,-0.22326,0.356085043,876,
0.190933,0.353556,-0.0671,-0.243024,0.434240624,877,
0.19733,0.390156,-0.084912,-0.265472,0.479486324,878,
0.205088,0.399428,-0.106872,-0.27572,0.49697673,879,
0.214298,0.360632,-0.12078,-0.288652,0.477454945,880,
0.221167,0.344528,-0.126392,-0.274988,0.458577017,881,
0.227569,0.3538,-0.12932,-0.243756,0.448681502,882,
0.234628,0.381616,-0.12078,-0.203496,0.449031404,883,
0.241525,0.385764,-0.10736,-0.169336,0.434758225,884,
0.248504,0.395524,-0.095892,-0.144692,0.431937826,885,
0.255131,0.386008,-0.093452,-0.065392,0.402506604,886,
0.262038,0.367952,-0.09272,-0.12932,0.400885688,887,
0.270303,0.339648,-0.088328,-0.13786,0.377051693,888,
0.277132,0.29402,-0.085156,-0.149328,0.340585021,889,
0.283527,0.252784,-0.094916,-0.162016,0.314893604,890,
0.290634,0.236924,-0.019032,-0.157624,0.285202602,891,
0.297678,0.222528,-0.061732,-0.160308,0.281119557,892,
0.305206,0.214964,-0.054168,-0.1464,0.265662669,893,
0.311701,0.186904,-0.027328,-0.14152,0.236025073,894,
0.319117,0.164212,-0.006344,-0.14274,0.217670703,895,
0.325508,0.157868,-0.010736,-0.145424,0.214908601,896,
0.332391,0.166896,-0.001708,-0.13176,0.212644985,897,
0.339417,0.163236,0.056852,-0.128344,0.215291254,898,
0.347717,0.170312,0.013908,-0.108824,0.202588926,899,
0.354114,0.167628,0.004148,-0.105652,0.19818854,900,
0.361493,0.1891,0.030988,-0.098576,0.215490821,901,
0.368213,0.209596,0.02684,-0.100772,0.234106524,902,
0.374599,0.21106,0.027328,-0.101748,0.235893617,903,
0.381499,0.214476,0.015128,-0.104676,0.239135685,904,
0.387861,0.216428,0.017568,-0.106628,0.241907512,905,
0.394629,0.230824,0.010736,-0.109556,0.255729345,906,
