time,ACCx,ACCy,ACCz,ACCnorm,,
0.038916,0.044896,-0.2867,0.050508,0.294556614,1587,
0.045879,0.046848,-0.2867,0.049776,0.294735942,1588,
0.052651,0.043188,-0.284504,0.048068,0.291750342,1589,
0.05897,0.042456,-0.282796,0.049044,0.290140317,1590,
0.065267,0.043676,-0.2745,0.0488,0.282204328,1591,
0.071528,0.042944,-0.265716,0.047336,0.273294487,1592,
0.07743,0.043432,-0.254736,0.047336,0.262711753,1593,
0.083189,0.043432,-0.240828,0.045384,0.248885861,1594,
0.088928,0.043676,-0.232288,0.042212,0.240098232,1595,
0.094639,0.0427,-0.223016,0.043676,0.231229365,1596,
0.100311,0.04392,-0.217648,0.039772,0.225569125,1597,
0.105946,0.043188,-0.209596,0.041236,0.217935987,1598,
0.11164,0.043432,-0.199836,0.039528,0.208286409,1599,
0.117366,0.048556,-0.201544,0.037332,0.210645074,1600,
0.123183,0.047336,-0.198616,0.038552,0.207786595,1601,
0.128936,0.049288,-0.201544,0.036112,0.210602392,1602,
0.134659,0.052704,-0.203252,0.037332,0.213266888,1603,
0.140388,0.054168,-0.20496,0.038308,0.215430445,1604,
0.146101,0.055876,-0.209108,0.037088,0.219599187,1605,
0.151906,0.060512,-0.219112,0.0366,0.230241896,1606,
0.157607,0.062952,-0.23058,0.035868,0.241695271,1607,
0.16343,0.061732,-0.239608,0.03416,0.249779381,1608,
0.169158,0.06588,-0.253028,0.0366,0.264013074,1609,
0.175165,0.06832,-0.268888,0.034404,0.279556817,1610,
0.180859,0.09394,-0.270108,0.03538,0.288157595,1611,
0.187185,0.093696,-0.288164,0.03172,0.30466964,1612,
0.192913,0.141032,-0.294752,0.025132,0.327719978,1613,
0.199884,0.185196,-0.38552,0.026108,0.428491373,1614,
0.206177,0.212524,-0.33428,0.052704,0.39960891,1615,
0.212146,0.341356,-0.253028,0.037576,0.426566575,1616,
0.217784,0.316956,-0.367708,-0.016104,0.485725867,1617,
0.226115,0.549244,-0.177388,0.005124,0.577201637,1618,
0.234336,0.399428,-0.355996,0.13908,0.552828297,1619,
0.240086,0.356972,-0.264496,0.216184,0.494087709,1620,
0.246919,0.335256,-0.27816,0.265228,0.51001516,1621,
0.253207,0.260592,-0.24522,0.256444,0.440232398,1622,
0.260517,0.245708,-0.175924,0.212036,0.369162485,1623,
0.270416,0.177632,-0.211792,0.127856,0.304558919,1624,
0.2767,0.148352,-0.189344,0.098576,0.259955177,1625,
0.282678,0.122732,-0.271084,0.07808,0.307646169,1626,
0.288383,0.110776,-0.27938,0.069052,0.308371019,1627,
0.294129,0.098332,-0.275476,0.070516,0.300879901,1628,
0.299914,0.086376,-0.256444,0.079788,0.282117818,1629,
0.305632,0.079788,-0.260592,0.085156,0.285527336,1630,
0.311321,0.068076,-0.249124,0.087596,0.272708944,1631,
0.318939,0.061244,-0.24522,0.085644,0.266868077,1632,
0.325784,0.059536,-0.305488,0.085156,0.322674755,1633,
0.333108,0.055632,-0.256444,0.079788,0.274270978,1634,
0.339421,0.051484,-0.271328,0.073444,0.285768275,1635,
0.346186,0.047092,-0.284748,0.073932,0.297934591,1636,
0.352994,0.062464,-0.276208,0.065636,0.290690033,1637,
0.359705,0.053924,-0.310612,0.068808,0.322679645,1638,
0.365993,0.064172,-0.303292,0.072712,0.31841972,1639,
0.372268,0.071248,-0.313296,0.0793,0.330936778,1640,
0.378034,0.070028,-0.33306,0.083936,0.350539779,1641,
0.385178,0.075396,-0.3416,0.097844,0.363247251,1642,
0.390885,0.08662,-0.360144,0.101992,0.384199288,1643,
0.396583,0.101748,-0.359656,0.107116,0.38881735,1644,
0.404902,0.183,-0.3477,0.11834,0.410351856,1645,
0.412632,0.14518,-0.332816,0.125172,0.384072587,1646,
0.420096,0.160064,-0.320372,0.135176,0.382794009,1647,
0.427428,0.161772,-0.30988,0.14396,0.378047981,1648,
0.43425,0.152012,-0.302316,0.1464,0.368694415,1649,
0.440864,0.15738,-0.299388,0.144936,0.367978373,1650,
0.447163,0.146888,-0.299876,0.145424,0.364211257,1651,
0.453508,0.131028,-0.297436,0.14396,0.355472914,1652,
0.461676,0.112728,-0.2989,0.137616,0.347831821,1653,
0.467964,0.105408,-0.296216,0.13298,0.341377277,1654,
0.475511,0.099308,-0.298656,0.132004,0.341295387,1655,
0.48138,0.089304,-0.295972,0.129564,0.335203609,1656,
0.487033,0.089792,-0.298656,0.13054,0.338080909,1657,
0.493951,0.084912,-0.286456,0.129808,0.325756358,1658,
0.500176,0.082472,-0.290604,0.12932,0.328596984,1659,
0.505837,0.083204,-0.290604,0.13298,0.330238203,1660,
0.511519,0.078324,-0.293288,0.133224,0.3315134,1661,
0.517228,0.084668,-0.294996,0.137372,0.336247493,1662,
0.523094,0.083448,-0.293532,0.14274,0.336896588,1663,
0.530213,0.082472,-0.301096,0.142984,0.343372766,1664,
0.541813,0.083448,-0.30012,0.14152,0.342145427,1665,
0.548119,0.093208,-0.304512,0.142252,0.348784921,1666,
0.554913,0.093452,-0.30378,0.14152,0.347913028,1667,
0.561156,0.097112,-0.309636,0.142252,0.354317406,1668,
0.567804,0.10126,-0.3172,0.144692,0.363049862,1669,
0.574247,0.102968,-0.317688,0.150304,0.366223111,1670,
0.581384,0.106628,-0.3233,0.151768,0.372727711,1671,
0.587701,0.104676,-0.323788,0.15616,0.374408439,1672,
0.594504,0.100772,-0.335256,0.153964,0.382434955,1673,
0.600816,0.100284,-0.348188,0.153964,0.393696174,1674,
0.60913,0.094672,-0.370148,0.153964,0.411918976,1675,
0.617232,0.08784,-0.389912,0.152744,0.427876107,1676,
0.62403,0.081984,-0.413824,0.151524,0.448253502,1677,
0.630843,0.071736,-0.427488,0.150304,0.458784629,1678,
0.639176,0.05734,-0.43554,0.144448,0.46243723,1679,
0.645651,0.053924,-0.427976,0.142496,0.454286654,1680,
0.651999,0.044164,-0.408456,0.131272,0.431299317,1681,
0.65955,0.03782,-0.38674,0.1403,0.413137108,1682,
0.665853,0.031964,-0.362584,0.064172,0.369603707,1683,
0.672918,0.033428,-0.34282,0.109312,0.361375285,1684,
0.680292,0.037088,-0.310124,0.091988,0.32559823,1685,
0.686608,0.046848,-0.283528,0.082716,0.299039794,1686,
0.693904,0.045872,-0.257664,0.070272,0.270985482,1687,
0.700908,0.049532,-0.243268,0.073688,0.258964593,1688,
0.70776,0.041724,-0.222772,0.072468,0.237949295,1689,
0.714173,0.04392,-0.210816,0.072224,0.227131368,1690,
0.721121,0.03538,-0.219356,0.078324,0.235591698,1691,
0.727834,0.039528,-0.220332,0.073688,0.235666235,1692,
0.734932,0.044896,-0.231312,0.074664,0.247175252,1693,
0.741202,0.041236,-0.244976,0.080276,0.26107065,1694,
0.748015,0.045628,-0.245952,0.08052,0.262788453,1695,
0.754431,0.037332,-0.248636,0.08052,0.264001911,1696,
0.761137,0.047824,-0.275964,0.071248,0.288997477,1697,
0.767439,0.053192,-0.27816,0.07686,0.293444772,1698,
0.774278,0.042944,-0.2867,0.086864,0.302632503,1699,
0.781174,0.046116,-0.309636,0.087352,0.325010015,1700,
0.787488,0.046116,-0.330864,0.094184,0.347085433,1701,
0.794286,0.034648,-0.337452,0.113948,0.357852599,1702,
0.800571,0.0183,-0.328668,0.127124,0.35287116,1703,
0.807293,0.035868,-0.35868,0.141276,0.387165035,1704,
0.813714,0.01952,-0.342332,0.149084,0.373896065,1705,
0.820931,0.020252,-0.361364,0.1647,0.397643275,1706,
0.82726,0.023912,-0.370636,0.15372,0.401961026,1707,
0.834028,0.031232,-0.347944,0.12688,0.371670552,1708,
0.840326,0.039284,-0.357948,0.116876,0.378589491,1709,
0.847006,0.040016,-0.359168,0.112728,0.378563779,1710,
0.853366,0.036112,-0.359412,0.116632,0.379584096,1711,
0.860066,0.03294,-0.345016,0.115168,0.365218773,1712,
0.866372,0.029036,-0.332084,0.129076,0.357468161,1713,
0.873167,0.027328,-0.339892,0.131272,0.365384358,1714,
0.880436,0.031232,-0.329644,0.134932,0.357557337,1715,
0.887048,0.046116,-0.321836,0.12932,0.349898212,1716,
0.89358,0.04514,-0.33062,0.137128,0.360764871,1717,
0.900334,0.019276,-0.335744,0.1464,0.366781349,1718,
0.906637,0.019032,-0.332328,0.14274,0.362186173,1719,
0.913435,0.017812,-0.301096,0.13176,0.329145509,1720,
0.919804,0.025376,-0.280356,0.147376,0.317746933,1721,
0.926507,0.00976,-0.233752,0.165676,0.286677157,1722,
0.932864,0.00854,-0.211792,0.173484,0.273907797,1723,
0.939602,0.008784,-0.218624,0.187392,0.288078763,1724,
0.946533,0.020008,-0.244732,0.163968,0.295261879,1725,
0.952924,0.012688,-0.27816,0.162504,0.322399629,1726,
0.959646,0.005612,-0.294264,0.158112,0.334099088,1727,
0.965945,0.00244,-0.293044,0.151768,0.330021613,1728,
0.972337,0.001464,-0.278648,0.145424,0.314316705,1729,
0.978551,-0.010004,-0.278892,0.138348,0.311481937,1730,
0.98432,-0.026596,-0.282552,0.12078,0.308432794,1731,
0.990668,-0.012932,-0.265716,0.107116,0.286785751,1732,
0.99634,-0.009028,-0.288652,0.10004,0.305629651,1733,
0.002191,0.004636,-0.28304,0.093696,0.298181278,1734,
0.009667,-0.029524,-0.29036,0.094184,0.306677717,1735,
0.015344,-0.029524,-0.297436,0.092232,0.312804384,1736,
0.02156,-0.028548,-0.301096,0.092476,0.316268241,1737,
0.029128,-0.03416,-0.303536,0.090524,0.318583746,1738,
0.036108,-0.032452,-0.308904,0.096868,0.325358607,1739,
0.043515,-0.030988,-0.315004,0.104432,0.333307394,1740,
0.051499,-0.024156,-0.316956,0.1098,0.336304413,1741,
0.057807,-0.011468,-0.315492,0.11346,0.335469654,1742,
0.064645,0.061488,-0.315248,0.11956,0.34271952,1743,
0.070911,0.004392,-0.320128,0.130784,0.345840542,1744,
0.077952,0.00976,-0.315248,0.134932,0.343049856,1745,
0.084782,0.01708,-0.310856,0.14274,0.342487791,1746,
0.091058,0.018788,-0.31354,0.142008,0.344712333,1747,
0.09778,0.01708,-0.323544,0.142496,0.353945697,1748,
0.106031,0.026352,-0.318176,0.137616,0.347661557,1749,
0.112406,0.0183,-0.321592,0.134688,0.34913774,1750,
0.120973,0.02318,-0.339648,0.132492,0.365311109,1751,
0.127722,0.021228,-0.342576,0.128588,0.366529422,1752,
0.134279,0.023424,-0.35746,0.124928,0.379385478,1753,
0.141575,0.02318,-0.35502,0.119804,0.375405795,1754,
0.147872,0.0244,-0.360876,0.113948,0.3792242,1755,
0.154693,0.020984,-0.369172,0.112728,0.386569393,1756,
0.161045,0.022692,-0.364536,0.113704,0.382531073,1757,
0.167747,0.025376,-0.365756,0.117608,0.385036407,1758,
0.174203,0.033184,-0.375272,0.125416,0.397063502,1759,
0.180864,0.035868,-0.390888,0.13542,0.415233089,1760,
0.187169,0.042456,-0.413824,0.138104,0.438321263,1761,
0.193922,0.057584,-0.431392,0.141276,0.45757391,1762,
0.200918,0.068564,-0.45872,0.140788,0.484712617,1763,
0.209248,0.078568,-0.471164,0.146156,0.499529801,1764,
0.216719,0.087596,-0.493856,0.154208,0.524735091,1765,
0.223091,0.092964,-0.518256,0.159088,0.550036888,1766,
0.229857,0.087352,-0.521672,0.162016,0.553191858,1767,
0.236141,0.0732,-0.50996,0.154452,0.537840926,1768,
0.24292,0.069296,-0.49898,0.137616,0.522227096,1769,
0.250481,0.069052,-0.469456,0.112484,0.487657426,1770,
0.258356,0.07686,-0.437004,0.089304,0.45260928,1771,
0.264759,0.08052,-0.408212,0.077836,0.423295346,1772,
0.27166,0.09028,-0.376004,0.066124,0.392303288,1773,
0.279215,0.0915,-0.377468,0.054656,0.39222649,1774,
0.285527,0.086132,-0.367708,0.050508,0.381023559,1775,
0.293256,0.087596,-0.354044,0.05246,0.368472882,1776,
0.299585,0.088328,-0.32452,0.055632,0.340895857,1777,
0.306279,0.096624,-0.299632,0.056608,0.319874973,1778,
0.312661,0.08784,-0.271816,0.070028,0.294115155,1779,
0.319397,0.09028,-0.232532,0.060756,0.256735079,1780,
0.326021,0.085888,-0.213012,0.054168,0.235976764,1781,
0.332392,0.081252,-0.194712,0.055632,0.218196173,1782,
0.339126,0.077348,-0.172996,0.04392,0.194523252,1783,
0.345408,0.082472,-0.162748,0.03782,0.186330069,1784,
0.35223,0.075884,-0.143716,0.034404,0.166121357,1785,
0.358539,0.071004,-0.133956,0.029524,0.154458553,1786,
0.365343,0.071736,-0.135176,0.026108,0.155242495,1787,
0.371585,0.066612,-0.123708,0.032208,0.144146395,1788,
0.378308,0.06344,-0.117364,0.038064,0.138736478,1789,
0.384714,0.066856,-0.120536,0.040992,0.143801934,1790,
0.391392,0.062952,-0.130052,0.0427,0.150664419,1791,
0.397942,0.060024,-0.148108,0.048068,0.166881374,1792,
0.404345,0.06222,-0.1769,0.05124,0.194397726,1793,
0.410314,0.061488,-0.206668,0.056364,0.222866186,1794,
0.417771,0.06466,-0.251564,0.061,0.266807724,1795,
0.423554,0.068808,-0.304268,0.061488,0.317953347,1796,
0.430015,0.081008,-0.340868,0.061488,0.355716268,1797,
0.435757,0.096624,-0.443592,0.076372,0.460372395,1798,
0.443336,0.105896,-0.543876,0.086376,0.56078149,1799,
0.45071,0.111508,-0.603656,0.083448,0.619514462,1800,
0.458501,0.12566,-0.620248,0.077592,0.637588061,1801,
0.466752,0.135664,-0.588772,0.066124,0.607807183,1802,
0.473128,0.1342,-0.528992,0.05734,0.548753179,1803,
0.48099,0.129808,-0.432612,0.045384,0.45394159,1804,
0.489352,0.127368,-0.360632,0.040016,0.384550812,1805,
0.496841,0.121512,-0.31476,0.034892,0.339199757,1806,
0.503654,0.116876,-0.282796,0.03172,0.307635719,1807,
0.511011,0.120292,-0.23912,0.038552,0.270434459,1808,
0.517311,0.129076,-0.225944,0.039772,0.263235858,1809,
0.524501,0.130052,-0.202276,0.030012,0.242342367,1810,
0.532706,0.12932,-0.195932,0.014396,0.235202585,1811,
0.539032,0.135664,-0.202276,0.0244,0.244776758,1812,
0.545786,0.144204,-0.231312,0.01098,0.272801384,1813,
0.552153,0.14518,-0.236192,0.010736,0.277451176,1814,
0.558919,0.146644,-0.24644,0.01098,0.286980307,1815,
0.565235,0.15494,-0.270596,0.022692,0.31263961,1816,
0.571924,0.15494,-0.279868,0.030988,0.321391906,1817,
0.578776,0.171532,-0.29158,0.03904,0.34053817,1818,
0.586409,0.15982,-0.267912,0.076372,0.32117278,1819,
0.593743,0.142984,-0.252296,0.090524,0.303796462,1820,
0.602009,0.127612,-0.253516,0.095648,0.299505801,1821,
0.608307,0.115656,-0.189832,0.09882,0.243265063,1822,
0.61575,0.105408,-0.256932,0.107116,0.297655399,1823,
0.622109,0.095648,-0.25376,0.1098,0.292572585,1824,
0.629628,0.091988,-0.252784,0.109556,0.290454919,1825,
0.63593,0.084424,-0.26596,0.105408,0.298283388,1826,
0.642684,0.090768,-0.268156,0.108092,0.30303523,1827,
0.64905,0.087352,-0.269132,0.10004,0.300117322,1828,
0.656189,0.088084,-0.265228,0.118584,0.303589934,1829,
0.662587,0.087352,-0.264008,0.112728,0.300063656,1830,
0.669373,0.089548,-0.27206,0.11468,0.308523889,1831,
0.675686,0.080764,-0.277428,0.122732,0.313930347,1832,
0.682463,0.082472,-0.283528,0.120536,0.318933668,1833,
0.688837,0.084424,-0.288408,0.117608,0.322704552,1834,
0.695794,0.086376,-0.299144,0.111752,0.330811813,1835,
0.702174,0.090036,-0.326716,0.111752,0.356844974,1836,
0.708906,0.09638,-0.347456,0.117608,0.379270903,1837,
0.71522,0.099552,-0.338184,0.125904,0.374340535,1838,
0.721897,0.111752,-0.34282,0.137128,0.385769556,1839,
0.728208,0.132248,-0.354044,0.136396,0.40179666,1840,
0.735895,0.136884,-0.394304,0.135176,0.438731609,1841,
0.742267,0.134688,-0.405528,0.134688,0.448034232,1842,
0.748476,0.134932,-0.421632,0.138592,0.463883531,1843,
0.755387,0.132492,-0.43554,0.141032,0.476591278,1844,
0.76112,0.130296,-0.45018,0.147132,0.491209635,1845,
0.766753,0.135908,-0.461648,0.14396,0.50230901,1846,
0.772582,0.1403,-0.476532,0.149328,0.518715422,1847,
0.778323,0.152012,-0.484096,0.155916,0.530816715,1848,
0.784465,0.166164,-0.505324,0.156892,0.554597079,1849,
0.790214,0.240096,-0.50264,0.164456,0.580808776,1850,
0.795843,0.200568,-0.51972,0.17202,0.58303283,1851,
0.80244,0.192028,-0.522648,0.189832,0.588278737,1852,
0.808638,0.16592,-0.51972,0.197884,0.580341625,1853,
0.815956,0.133224,-0.499468,0.183732,0.548611306,1854,
0.82474,0.10248,-0.38064,0.139568,0.418172436,1855,
0.831028,0.08296,-0.397964,0.107848,0.420581619,1856,
0.839959,0.068564,-0.35624,0.065392,0.36862457,1857,
0.84669,0.074664,-0.331352,0.039284,0.341924105,1858,
0.853774,0.066124,-0.315248,0.022204,0.322872579,1859,
0.861056,0.07564,-0.256688,0.01342,0.267936999,1860,
0.869702,0.066856,-0.231556,0.012932,0.241361021,1861,
0.876015,0.067588,-0.199592,0.012444,0.211092296,1862,
0.884378,0.06344,-0.16958,0.011956,0.181452352,1863,
0.89135,0.06344,-0.151524,0.015616,0.165009138,1864,
0.899416,0.060756,-0.122,0.017568,0.137418798,1865,
0.906513,0.06222,-0.1159,0.021716,0.133325628,1866,
0.913519,0.061976,-0.10004,0.0244,0.1201848,1867,
0.920491,0.064904,-0.098576,0.0305,0.121901628,1868,
0.927383,0.05734,-0.101504,0.05246,0.127839701,1869,
0.936171,0.054412,-0.132248,0.079056,0.163401501,1870,
0.942592,0.032452,-0.154452,0.17934,0.238896187,1871,
0.949672,0.022692,-0.229604,0.169336,0.286195046,1872,
0.956703,0.02074,-0.33062,0.23424,0.40571925,1873,
0.963084,-0.005856,-0.436272,0.344528,0.55593803,1874,
0.969851,-0.008052,-0.607316,0.315004,0.684196667,1875,
0.977551,0.06954,-0.626348,0.242292,0.675168899,1876,
0.983973,0.119316,-0.636352,0.173728,0.670344384,1877,
0.990666,0.090036,-0.721508,0.06832,0.730306715,1878,
0.996965,0.076616,-0.649284,0.11102,0.663147921,1879,
0.004331,0.09028,-0.520208,0.083936,0.534613967,1880,
0.010688,0.081252,-0.47214,0.07442,0.484826158,1881,
0.017416,0.093452,-0.35502,0.074908,0.374678109,1882,
0.023811,0.090036,-0.293288,0.063684,0.313336854,1883,
0.030494,0.086132,-0.254736,0.08174,0.281052626,1884,
0.041357,0.077348,-0.20008,0.07442,0.22705298,1885,
0.04809,0.067344,-0.143472,0.071492,0.173869305,1886,
0.054457,0.060512,-0.162504,0.071248,0.18747141,1887,
0.0611,0.063928,-0.124196,0.064172,0.153718838,1888,
0.067396,0.052704,-0.098088,0.082716,0.138711586,1889,
0.074242,0.047092,-0.100772,0.081008,0.137604319,1890,
0.08054,0.028792,-0.142496,0.097356,0.174963653,1891,
0.087253,0.018788,-0.189588,0.107604,0.218804066,1892,
0.093649,0.036112,-0.205692,0.106628,0.234484127,1893,
0.10035,0.055144,-0.210328,0.119072,0.247904961,1894,
0.106682,0.065148,-0.233752,0.118584,0.270085958,1895,
0.113889,0.079544,-0.192028,0.121756,0.240886953,1896,
0.121396,0.09394,-0.264496,0.184952,0.33614,1897,
0.128954,0.110044,-0.261324,0.115656,0.306229041,1898,
0.136562,0.105652,-0.278648,0.127368,0.324082799,1899,
0.143563,0.105164,-0.306708,0.119316,0.34549323,1900,
0.150245,0.0976,-0.309636,0.122488,0.346992107,1901,
0.156531,0.096136,-0.296216,0.116388,0.332463856,1902,
0.163341,0.086864,-0.294508,0.114192,0.327597511,1903,
0.169662,0.080276,-0.283528,0.1098,0.314465265,1904,
0.175955,0.074908,-0.279868,0.105408,0.308298804,1905,
0.181864,0.072468,-0.284016,0.10004,0.30971713,1906,
0.18752,0.069296,-0.286944,0.09394,0.30977979,1907,
0.193398,0.072468,-0.289628,0.093208,0.312767838,1908,
0.200213,0.074176,-0.28548,0.094672,0.309780078,1909,
0.205856,0.080276,-0.295728,0.093696,0.320434434,1910,
0.211552,0.086376,-0.28304,0.101016,0.31269264,1911,
0.217264,0.094916,-0.28548,0.0976,0.316280947,1912,
0.222966,0.103456,-0.285236,0.099064,0.31918082,1913,
0.228589,0.119072,-0.288408,0.10126,0.328041008,1914,
0.235734,0.127856,-0.291336,0.110532,0.33681025,1915,
0.242159,0.138104,-0.28914,0.111752,0.339356986,1916,
0.247914,0.151036,-0.292068,0.066124,0.335392268,1917,
0.253669,0.148596,-0.303536,0.130052,0.362116552,1918,
0.259412,0.151524,-0.306708,0.115412,0.361039125,1919,
0.265129,0.149572,-0.345016,0.118096,0.394150338,1920,
0.271917,0.142008,-0.341356,0.115412,0.3873114,1921,
0.28,0.141276,-0.354532,0.11834,0.399570022,1922,
0.286914,0.183244,-0.360632,0.11346,0.420127331,1923,
0.295444,0.117364,-0.394304,0.107604,0.425239431,1924,
0.302622,0.111752,-0.397476,0.125172,0.43144375,1925,
0.309567,0.11712,-0.443104,0.126392,0.475429476,1926,
0.315866,0.118584,-0.425292,0.13542,0.46181601,1927,
0.322653,0.135176,-0.42212,0.145424,0.466482567,1928,
0.32896,0.15006,-0.438468,0.151524,0.487577392,1929,
0.335661,0.168116,-0.427488,0.159088,0.486125469,1930,
0.341958,0.189588,-0.437492,0.158844,0.502567683,1931,
0.348884,0.21106,-0.443592,0.170068,0.519849315,1932,
0.355167,0.237412,-0.45262,0.172996,0.539589602,1933,
0.361856,0.250588,-0.47336,0.188856,0.567917797,1934,
0.368152,0.27572,-0.485072,0.18056,0.58644546,1935,
0.375006,0.305244,-0.47702,0.201788,0.601199116,1936,
0.382281,0.299144,-0.486292,0.191296,0.602130552,1937,
0.388602,0.295728,-0.450912,0.163724,0.563544346,1938,
0.395357,0.258884,-0.413824,0.142252,0.508435699,1939,
0.404044,0.200568,-0.365024,0.114192,0.431867869,1940,
0.411585,0.139324,-0.345504,0.085888,0.382310004,1941,
0.419259,0.107848,-0.327692,0.061,0.350334466,1942,
0.425651,0.088328,-0.297192,0.043432,0.313067499,1943,
0.432782,0.070272,-0.27694,0.029768,0.287263035,1944,
0.439504,0.06466,-0.2501,0.022448,0.259296815,1945,
0.445778,0.06588,-0.222284,0.019032,0.232621083,1946,
0.452986,0.002928,-0.193736,0.017324,0.194531056,1947,
0.45934,0.061244,-0.170556,0.0183,0.182140239,1948,
0.466053,0.055876,-0.153232,0.019764,0.164294823,1949,
0.472459,0.057096,-0.1342,0.021472,0.147413161,1950,
0.479243,0.050996,-0.122976,0.02684,0.135808962,1951,
0.485535,0.051728,-0.11102,0.027572,0.12554458,1952,
0.492268,0.052704,-0.105408,0.033916,0.122633002,1953,
0.498574,0.049532,-0.104676,0.036356,0.121376451,1954,
0.505339,0.048312,-0.108824,0.043676,0.126823915,1955,
0.511578,0.050752,-0.118584,0.044652,0.136498101,1956,
0.518288,0.05002,-0.137128,0.047824,0.153600859,1957,
0.524697,0.051484,-0.16714,0.051972,0.182448542,1958,
0.532038,0.056364,-0.2013,0.058072,0.216958401,1959,
0.538477,0.063196,-0.256932,0.065148,0.272492292,1960,
0.544861,0.072712,-0.328424,0.071492,0.343890193,1961,
0.550811,0.078812,-0.424316,0.07686,0.438363843,1962,
0.556461,0.084668,-0.53314,0.091744,0.547561769,1963,
0.562892,0.089792,-0.641232,0.106628,0.656209274,1964,
0.568872,0.08906,-0.698816,0.115168,0.713820113,1965,
0.574523,0.089304,-0.744688,0.117608,0.759188424,1966,
0.580216,0.0793,-0.73444,0.111752,0.747113856,1967,
0.588338,0.064904,-0.610488,0.09516,0.62125965,1968,
0.595911,0.061488,-0.490684,0.064904,0.49876256,1969,
0.603286,0.06222,-0.393328,0.050508,0.401409145,1970,
0.609504,0.075152,-0.308172,0.035624,0.319197234,1971,
0.615165,0.074908,-0.245708,0.033184,0.25900735,1972,
0.620945,0.067344,-0.21472,0.042456,0.229003067,1973,
0.626669,0.065148,-0.178364,0.03904,0.193861033,1974,
0.632403,0.061488,-0.163236,0.041236,0.179240547,1975,
0.638045,0.069052,-0.143716,0.039772,0.164329788,1976,
0.644107,0.078568,-0.129564,0.036112,0.155768537,1977,
0.649887,0.092232,-0.06832,0.02196,0.116861481,1978,
0.655585,0.116876,-0.128344,0.010736,0.173917921,1979,
0.662614,0.133224,-0.151768,0,0.201945933,1980,
0.668532,0.152012,-0.162016,0.000732,0.222165182,1981,
0.674272,0.158112,-0.183244,-0.007564,0.242146613,1982,
0.679962,0.189344,-0.193004,-0.01708,0.270912201,1983,
0.686701,0.208376,-0.229604,-0.007808,0.310160473,1984,
0.692424,0.238144,-0.239608,-0.013176,0.338080117,1985,
0.698077,0.251076,-0.272548,-0.006588,0.370627808,1986,
0.703973,0.264252,-0.320372,0.011224,0.415443517,1987,
0.710854,0.30378,-0.330864,0.012444,0.449341883,1988,
0.716511,0.280844,-0.365756,0.12078,0.476695513,1989,
0.725502,0.258152,-0.301584,0.141276,0.421371893,1990,
0.732316,0.226432,-0.267912,0.152012,0.382303464,1991,
0.739355,0.214964,-0.227652,0.152256,0.348162094,1992,
0.745649,0.18056,-0.304756,0.14396,0.382364505,1993,
0.751949,0.153232,-0.260836,0.13786,0.332446754,1994,
0.757887,0.139568,-0.269864,0.120292,0.326765926,1995,
0.765953,0.104188,-0.275964,0.14884,0.330400687,1996,
0.773719,0.082716,-0.267424,0.15616,0.320536235,1997,
0.780031,0.087596,-0.27084,0.136884,0.315855338,1998,
0.786349,0.080764,-0.314272,0.133712,0.350953861,1999,
0.792364,0.070272,-0.302072,0.125416,0.334536725,2000,
0.798091,0.072712,-0.3111,0.11956,0.341122908,2001,
0.803846,0.077104,-0.313296,0.108092,0.340269439,2002,
0.809485,0.068564,-0.318664,0.117852,0.346607647,2003,
0.815744,0.071736,-0.299876,0.129564,0.334452536,2004,
0.823722,0.068808,-0.264008,0.196176,0.336035397,2005,
0.832848,0.064172,-0.256688,0.289384,0.392109518,2006,
0.839842,0.08174,-0.344772,0.183976,0.399244697,2007,
0.847024,0.082228,-0.339648,0.186904,0.396302048,2008,
0.853773,0.086132,-0.30866,0.152256,0.354783887,2009,
0.860071,0.078324,-0.353556,0.152256,0.392833786,2010,
0.866758,0.072712,-0.377468,0.148596,0.412128496,2011,
0.873128,0.073932,-0.401624,0.141764,0.432278625,2012,
0.880221,0.07808,-0.414556,0.136396,0.44334753,2013,
0.886402,0.0793,-0.441396,0.136152,0.468675032,2014,
0.892202,0.082472,-0.458232,0.131272,0.483746354,2015,
0.897878,0.094184,-0.45872,0.129564,0.485882182,2016,
0.903777,0.10248,-0.463356,0.131272,0.492375133,2017,
0.909481,0.116632,-0.473116,0.136396,0.506009527,2018,
0.915988,0.133468,-0.489708,0.153232,0.530195887,2019,
0.921657,0.155428,-0.506056,0.161528,0.553481556,2020,
0.927289,0.16592,-0.51972,0.17202,0.572039514,2021,
0.933137,0.174216,-0.52338,0.1891,0.583126615,2022,
0.93948,0.176656,-0.530944,0.203008,0.59524879,2023,
0.945141,0.166652,-0.5307,0.200568,0.591306098,2024,
0.951846,0.12566,-0.492148,0.1769,0.537860297,2025,
0.958351,0.100284,-0.455792,0.148352,0.489705569,2026,
0.96432,0.005612,-0.423584,0.123708,0.441314592,2027,
0.970065,0.052216,-0.394792,0.091256,0.408552189,2028,
0.976869,0.06344,-0.356728,0.060024,0.367263366,2029,
0.983499,0.066368,-0.319396,0.033916,0.327976846,2030,
0.989248,0.072956,-0.30378,0.024156,0.313350249,2031,
0.994891,0.069052,-0.263764,0.017812,0.273234137,2032,
0.000577,0.074908,-0.30866,0.0183,0.318146341,2033,
0.006281,0.072468,-0.232532,0.012932,0.243905676,2034,
0.012808,0.071492,-0.209352,0.012444,0.221572153,2035,
0.019549,0.071248,-0.182024,0.012688,0.195882616,2036,
